The quick brown fox;
T;68;
h;163;594;
e;122;74;
 ;196;750;
q;136;820;
u;189;178;
i;295;109;
c;95;516;
k;2038852321;-1651306290433;
 ;2038859449;0;
b;2038860482;0;
r;2038860914;0;
o;2038861132;0;
w;2038861669;0;
n;2038861962;0;
 ;2038862707;0;
f;2038867887;0;
o;2038868019;0;
x;2038868314;0;
;
